Id,path,speakerId,Self-reported fluency level ,First Language spoken,Current language used for work/school,gender,ageRange
144,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/f08cd490-44ed-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
145,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/612c34d0-452e-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
146,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/6cac9430-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
147,dsl_data/audio/speakers/7B4XmNppyrCK977p/9b00da00-45cc-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
148,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/6d9265b0-4528-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
149,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/8b5300d0-4525-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
150,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/905c8f90-4531-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
151,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/2daf2e80-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
152,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/685bd7b0-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
153,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/5e7ee780-45d0-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
154,dsl_data/audio/speakers/aokxBz9LxXHzZzay/1202ce00-44d4-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,native,English (United States),English (United States),female,22-40
155,dsl_data/audio/speakers/7B4XmNppyrCK977p/d65485b0-45c8-11e9-8ec0-7bf21d1cfe30.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
156,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/1a6e0e40-44f4-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
157,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/1aa3f5a0-4594-11e9-9600-8f19ade2128c.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
158,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/2dbf8a60-44f3-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
159,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/23ff04a0-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
160,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/ca3c02b0-44e9-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
161,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/e6399960-459c-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
162,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/f2690600-459a-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
163,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/9c6c7500-4529-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
164,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/ed1b4480-459d-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
165,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/f7463cc0-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
166,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/e3ad73e0-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
167,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/589d2b00-4531-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
168,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/cbe1c0a0-452f-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
169,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/70b10570-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
170,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/99699540-4529-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
171,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/4c678f50-45a0-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
172,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/68653340-4525-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
173,dsl_data/audio/speakers/7B4XmNppyrCK977p/fa9baf70-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
174,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/a2c90710-4529-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
175,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/7f7b1820-4529-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
176,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/b1535240-44e8-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
177,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/2ff2fa00-4594-11e9-9600-8f19ade2128c.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
178,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/209900d0-4527-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
179,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/b2199ef0-4529-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
180,dsl_data/audio/speakers/7B4XmNppyrCK977p/08cc86d0-45cb-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
181,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/1d6f3ae0-45a5-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
182,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/175afc70-45a5-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
183,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/c17108e0-450e-11e9-9539-7f047cfe24d1.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
184,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/c607eb60-44e8-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
185,dsl_data/audio/speakers/7B4XmNppyrCK977p/230604c0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
186,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/40c5a790-45a0-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
187,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/46abf8a0-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
188,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/5d8f46b0-4528-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
189,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/96d4eaf0-45c9-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
190,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/538fae30-4531-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
191,dsl_data/audio/speakers/7B4XmNppyrCK977p/4b7079c0-45cf-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
192,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/1122ece0-45a6-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
193,dsl_data/audio/speakers/7B4XmNppyrCK977p/bef45490-45c8-11e9-8ec0-7bf21d1cfe30.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
194,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/0bb95ca0-45c2-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
195,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/85de0d40-44f1-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
196,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/f1857580-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
197,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/a6234250-44ec-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
198,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/cbcaa540-4526-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
199,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/fdc716f0-44ea-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
200,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/d36722a0-452c-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
201,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/6bc0d140-44ec-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
202,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/92cb9df0-44e8-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
203,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/18cd5190-452b-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
204,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/eafbffb0-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
205,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/5dd9cab0-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
206,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/9fb621c0-4529-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
207,dsl_data/audio/speakers/7B4XmNppyrCK977p/3a70cf20-45cb-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
208,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/f307f000-4598-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
209,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/81a71220-4524-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
210,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/f6cee310-4598-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
211,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/cc4a6720-4527-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
212,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/912c5c50-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
213,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/72137dd0-4524-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
214,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/489907f0-44ec-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
215,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/ca93ebd0-459b-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
216,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/0b68a800-4527-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
217,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/680ad6e0-4528-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
218,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/3d6892f0-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
219,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/8778d710-4529-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
220,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/a96b4ae0-45bc-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
221,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/016e8200-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
222,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/615141a0-4531-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
223,dsl_data/audio/speakers/7B4XmNppyrCK977p/0f4c6d70-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
224,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/90206000-4528-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
225,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/3c1876d0-452a-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
226,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/0cdd0c70-450f-11e9-9539-7f047cfe24d1.wav,Q4vMvpXkXBsqryvZ,native,English (United States),English (United States),female,41-65
227,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/d6ccacb0-44e8-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
228,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/0d7b3c80-44f4-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
229,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/e6d0dd20-44e8-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
230,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/3ab057b0-45a0-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
231,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/d698aef0-44e9-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
232,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/ceabe510-459b-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
233,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/0e73c7e0-45a5-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
234,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/ea7e2cb0-44f3-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
235,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/79ded690-452e-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
236,dsl_data/audio/speakers/7B4XmNppyrCK977p/d389ccf0-45c8-11e9-8ec0-7bf21d1cfe30.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
237,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/c96bfae0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
238,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/b4f2a0d0-452f-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
239,dsl_data/audio/speakers/7B4XmNppyrCK977p/d03669f0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
240,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/eebd0d10-452e-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
241,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/9a378910-4528-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
242,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/0215f510-45a3-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
243,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/0ff14150-45bf-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
244,dsl_data/audio/speakers/7B4XmNppyrCK977p/f845ffa0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
245,dsl_data/audio/speakers/7B4XmNppyrCK977p/9aa34d80-45c8-11e9-8ec0-7bf21d1cfe30.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
246,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/8e478150-4528-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
247,dsl_data/audio/speakers/aokxBz9LxXHzZzay/3aab2570-44cd-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,native,English (United States),English (United States),female,22-40
248,dsl_data/audio/speakers/aokxBz9LxXHzZzay/63af0200-44d4-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,native,English (United States),English (United States),female,22-40
249,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/875fb2f0-44eb-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
250,dsl_data/audio/speakers/7B4XmNppyrCK977p/5157ffb0-45cb-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,native,English (United States),English (United States),male,41-65
251,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/d41d13e0-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
252,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/4292d530-459a-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
253,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/8e267570-45d0-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
254,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/a5f81070-44e8-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
255,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/f1519010-452d-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,native,English (United States),English (United States),female,22-40
256,dsl_data/audio/speakers/aokxBz9LxXHzZzay/f8b727f0-44d0-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,native,English (United States),English (United States),female,22-40
257,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/7d94a4e0-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,native,English (United States),English (United States),male,22-40
258,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/fdd2dc10-45c1-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,native,English (United States),English (United States),male,22-40
259,dsl_data/audio/speakers/aokxBz9LxXHzZzay/427662b0-44cd-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,native,English (United States),English (United States),female,22-40
260,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/ef2397a0-459d-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
261,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/cd08f4d0-452a-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,native,English (United States),English (United States),female,41-65
262,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/4204c410-44ec-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,native,English (United States),English (United States),female,22-40
263,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/ffe95110-45a2-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,native,English (United States),English (United States),male,22-40
264,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/eeb01690-44f3-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,native,English (United States),English (United States),female,41-65
